ID2	ID1	fract_sites_IBD
K0405016_1611	J0111208_1610	0.01984
K0405016_1611	K0212110_1512	0
K0405016_1611	J0242517_1611	0.02954
K0405016_1611	K0364324_1701	0
K0405016_1611	J0272815_1611	0
K0405016_1611	J0141503_1511	0.07083
K0405016_1611	J0282916_1703	0
K0405016_1611	K0252808_1611	0
K0405016_1611	K0222213_1701	0.03926
K0405016_1611	K0111111_1611	0.06411
K0405016_1611	K0181810_1705	0.0508
K0405016_1611	K0171716_1612	0.03186
K0405016_1611	K0384604_1511	0
K0405016_1611	J0282916_1705	0
K0405016_1611	K0141403_1504	0.00867
K0405016_1611	K0262940_1511	0.02935
K0405016_1611	K0262922_1612	0.03301
K0405016_1611	K0222213_1612	0
K0405016_1611	K0171716_1703	0.01938
K0405016_1611	J0262707_1506	0
K0405016_1611	J0272809_1611	0.00791
K0405016_1611	K0101005_1512	0.0621
K0405016_1611	K0364309_1511	0.04914
K0405016_1611	K0263008_1612	0.0194
K0405016_1611	K0171738_1412	0.01717
K0405016_1611	J0272815_1703	0.00537
K0405016_1611	J0060701_1511	0.01873
K0405016_1611	K0090903_1605	0.05682
K0405016_1611	K0263008_1704	0.04366
K0405016_1611	K0141403_1511	0
K0405016_1611	J0111201_1412	0
K0405016_1611	J0171802_1611	0.0399
K0405016_1611	K0030303_1605	0
K0405016_1611	K0262913_1611	0.07227
K0405016_1611	J0171804_1610	0.02992
K0405016_1611	K0022008_1512	0.07091
K0405016_1611	K0374502_1412	0.01778
K0405016_1611	J0050607_1412	0.03991
K0405016_1611	K0374408_1412	0.06041
K0405016_1611	J0101103_1703	0
K0405016_1611	K0374502_1612	0
K0405016_1611	K0171728_1512	0
K0405016_1611	J0272813_1705	0.00547
K0405016_1611	J0262723_1511	0.07384
K0405016_1611	K0050512_1611	0.04347
K0405016_1611	J0181911_1611	0.02042
K0405016_1611	K0060617_1603	0.05665
K0405016_1611	K0030303_1512	0
K0405016_1611	K0010105_1506	0.0264
K0405016_1611	K0101007_1412	0.03471
K0405016_1611	K0344032_1512	0
K0405016_1611	J0272813_1611	0.00544
K0405016_1611	K0080809_1702	0
K0405016_1611	K0202002_1512	0.07962
K0405016_1611	J0020302_1506	0.03051
K0405016_1611	J0282915_1511	0
K0405016_1611	K0263004_1511	0
K0405016_1611	K0161621_1506	0
K0405016_1611	K0384611_1702	0.06422
K0405016_1611	J0272809_1612	0.00604
K0405016_1611	K0283406_1512	0.04671
K0405016_1611	J0070804_1610	0.06126
K0405016_1611	J0030409_1610	0.025
K0405016_1611	K0364311_1511	0.06258
K0405016_1611	J0131403_1511	0.0672
K0405016_1611	J0171805_1611	0.03991
K0405016_1611	K0222208_1611	0.05406
K0405016_1611	J0272804_1511	0.01017
K0405016_1611	K0030302_1610	0.03379
K0405016_1611	J0030406_1702	0.02372
K0405016_1611	K0262940_1512	0.03017
K0405016_1611	K0010101_1611	0.01561
K0405016_1611	J0030406_1701	0.02301
K0405016_1611	K0252717_1512	0.03244
K0405016_1611	K0384601_1702	0
K0405016_1611	K0394906_1611	0.01727
K0405016_1611	K0252808_1701	0.01709
K0405016_1611	J0101103_1701	0.03195
K0405016_1611	J0171806_1511	0.05314
K0405016_1611	K0262922_1705	0.03027
K0405016_1611	K0323702_1611	0.0451
K0405016_1611	K0364314_1701	0.05754
K0405016_1611	K0070714_1611	0.07405
K0405016_1611	J0262731_1412	0.0145
K0405016_1611	J0272812_1611	0
K0405016_1611	K0374413_1611	0.1683
K0405016_1611	J0272813_1702	0.00528
K0405016_1611	J0272815_1701	0
K0405016_1611	K0060617_1512	0.12021
K0405016_1611	J0151612_1511	0.12689
K0405016_1611	K0090903_1512	0.02774
K0405016_1611	K0374406_1701	0
K0405016_1611	K0030303_1612	0.01651
K0405016_1611	J0272813_1701	0.0053
K0405016_1611	K0101005_1701	0
K0405016_1611	K0171716_1702	0.02655
K0405016_1611	K0030302_1512	0
K0405016_1611	K0262940_1703	0.02424
K0405016_1611	K0232412_1701	0.02903
K0405016_1611	J0272815_1702	0
K0405016_1611	K0171719_1701	0
K0405016_1611	J0272813_1612	0.00527
K0405016_1611	K0181809_1512	0.0602
K0405016_1611	K0262902_1511	0.04374
K0405016_1611	K0384602_1512	0
K0405016_1611	K0263008_1705	0.02579
K0405016_1611	K0262940_1704	0.03132
K0405016_1611	J0030406_1705	0.02321
K0405016_1611	K0263008_1701	0.03999
K0405016_1611	K0364319_1511	0.06106
K0405016_1611	J0272813_1703	0
K0405016_1611	J0282916_1702	0.02172
K0405016_1611	K0050502_1512	0
K0405016_1611	K0252713_1512	0.04202
K0405016_1611	J0282916_1701	0
K0405016_1611	J0272813_1610	0.0071
K0405016_1611	J0050611_1611	0.02034
K0405016_1611	J0272803_1512	0.14295
K0405016_1611	K0263004_1512	0
K0405016_1611	K0030302_1611	0.02314
K0405016_1611	K0171716_1701	0.03092
K0405016_1611	K0394938_1611	0.05682
K0415108_1701	K0263008_1701	0.012
K0415108_1701	J0171806_1511	0
K0415108_1701	K0262922_1704	0.02886
K0415108_1701	K0141403_1504	0.01635
K0415108_1701	K0171716_1701	0
K0415108_1701	K0050502_1512	0
K0415108_1701	K0030302_1611	0.39562
K0415108_1701	K0010105_1506	0.01051
K0415108_1701	J0101103_1703	0
K0415108_1701	K0344032_1512	0
K0415108_1701	K0364314_1701	0
K0415108_1701	K0181809_1512	0.03094
K0415108_1701	J0050607_1412	0.03922
K0415108_1701	J0272813_1705	0
K0415108_1701	K0262922_1705	0.02785
K0415108_1701	K0222208_1611	0
K0415108_1701	K0364324_1701	0.64382
K0415108_1701	K0262913_1611	0.02518
K0415108_1701	K0090903_1605	0
K0415108_1701	J0171804_1610	0
K0415108_1701	J0272815_1703	0
K0415108_1701	J0030406_1701	0
K0415108_1701	J0050617_1611	0
K0415108_1701	K0161621_1506	0
K0415108_1701	K0171719_1701	0.68318
K0415108_1701	J0010103_1412	0
K0415108_1701	J0111208_1610	0.00847
K0415108_1701	J0272809_1611	0
K0415108_1701	K0263004_1512	0.01975
K0415108_1701	J0272804_1511	0.01164
K0415108_1701	J0060701_1511	0.01762
K0415108_1701	K0364309_1511	0.01861
K0415108_1701	J0272815_1702	0
K0415108_1701	K0263008_1705	0
K0415108_1701	K0374502_1612	0.02668
K0415108_1701	K0050512_1611	0
K0415108_1701	J0262707_1506	0
K0415108_1701	K0252713_1512	0
K0415108_1701	K0070714_1611	0
K0415108_1701	K0364319_1511	0
K0415108_1701	K0010101_1611	0.81179
K0415108_1701	J0282916_1703	0
K0415108_1701	K0364311_1511	0.00527
K0415108_1701	J0272812_1611	0
K0415108_1701	K0374413_1611	0
K0415108_1701	K0252808_1611	0
K0415108_1701	J0262707_1412	0
K0415108_1701	K0030303_1605	0
K0415108_1701	K0323702_1611	0.02295
K0415108_1701	J0282915_1511	0.01276
K0415108_1701	J0282916_1701	0.01743
K0415108_1701	J0030409_1610	0.00894
K0415108_1701	K0060617_1603	0
K0415108_1701	J0262723_1511	0.03489
K0415108_1701	K0101005_1512	0
K0415108_1701	J0272813_1612	0
K0415108_1701	J0070804_1610	0
K0415108_1701	J0101103_1701	0.00311
K0415108_1701	K0384602_1512	0
K0415108_1701	K0090903_1512	0
K0415108_1701	K0222213_1701	0.67938
K0415108_1701	K0030302_1610	0.0239
K0415108_1701	J0151608_1701	0
K0415108_1701	K0030303_1512	0
K0415108_1701	J0282916_1705	0.01365
K0415108_1701	J0181911_1611	0.00989
K0415108_1701	K0080809_1702	0.71531
K0415108_1701	K0283406_1512	0.04019
K0415108_1701	J0272813_1703	0.00389
K0415108_1701	K0101005_1701	0.67923
K0415108_1701	J0131403_1511	0.02833
K0415108_1701	K0212110_1512	0.00718
K0415108_1701	J0141503_1511	0.039
K0415108_1701	K0384611_1702	0.03007
K0415108_1701	J0262731_1412	0
K0415108_1701	J0151612_1511	0
K0415108_1701	K0232412_1701	0
K0415108_1701	J0101103_1702	0.00312
K0415108_1701	K0101007_1412	0.02923
K0415108_1701	K0171732_1512	0.02371
K0415108_1701	J0050611_1611	0.00826
K0415108_1701	K0222213_1612	0.05504
K0415108_1701	K0405016_1611	0
K0415108_1701	K0252808_1701	0
K0415108_1701	J0282916_1702	0.01712
K0415108_1701	J0111201_1412	0
K0415108_1701	K0171716_1702	0
K0415108_1701	J0272815_1701	0
K0415108_1701	K0060617_1512	0
K0415108_1701	J0171805_1611	0
K0415108_1701	K0263008_1704	0.00506
K0415108_1701	K0262902_1511	0
K0415108_1701	K0030301_1504	0.00825
K0415108_1701	J0272809_1612	0
K0415108_1701	K0263004_1511	0.02046
K0415108_1701	J0131406_1512	0
K0415108_1701	K0111111_1611	0
K0415108_1701	K0262940_1511	0.00596
K0415108_1701	J0242517_1611	0.25303
K0415108_1701	K0364312_1607	0
K0415108_1701	K0171728_1512	0
K0415108_1701	K0171722_1512	0.02068
K0415108_1701	K0252717_1512	0.03283
K0415108_1701	K0262922_1612	0.0288
K0415108_1701	J0272813_1610	0
K0415108_1701	K0030303_1612	0.81114
K0415108_1701	K0374502_1412	0.02085
K0415108_1701	K0171716_1612	0
K0415108_1701	J0272813_1702	0
K0415108_1701	J0272815_1611	0.00389
K0415108_1701	K0262940_1703	0
K0415108_1701	K0141403_1511	0
K0415108_1701	K0171716_1703	0
K0415108_1701	K0262940_1704	0
K0415108_1701	J0272813_1611	0
K0415108_1701	K0262940_1512	0.00609
K0415108_1701	K0181810_1705	0.0235
K0415108_1701	J0030406_1702	0
K0415108_1701	J0020302_1506	0.0396
K0415108_1701	K0384604_1511	0
K0415108_1701	K0394938_1611	0.00703
K0415108_1701	K0202002_1512	0.04337
K0415108_1701	K0263008_1612	0
K0415108_1701	J0171802_1611	0
K0415108_1701	K0364319_1612	0.01726
K0415108_1701	K0374406_1701	0.66861
K0415108_1701	J0030406_1705	0
K0415108_1701	K0022008_1512	0
K0415108_1701	K0374406_1612	0
K0415108_1701	J0242509_1611	0
K0415108_1701	K0384601_1702	0.68391
K0415108_1701	K0374408_1412	0
K0415108_1701	J0272803_1512	0.0178
K0415108_1701	J0272813_1701	0
K0415108_1701	K0030302_1512	0
K0415108_1701	K0394906_1611	0.81287
K0415108_1701	K0171738_1412	0.05856
K0415108_1702	J0181911_1611	0
K0415108_1702	K0222213_1612	0
K0415108_1702	J0171805_1611	0.00984
K0415108_1702	K0262902_1511	0.03909
K0415108_1702	J0272804_1511	0.00729
K0415108_1702	J0272812_1611	0.01857
K0415108_1702	K0415108_1701	0.68383
K0415108_1702	K0262940_1704	0.01613
K0415108_1702	J0262723_1511	0
K0415108_1702	K0263004_1512	0.0137
K0415108_1702	K0050512_1611	0.03714
K0415108_1702	J0131403_1511	0.03043
K0415108_1702	J0101103_1701	0.01663
K0415108_1702	J0272815_1701	0
K0415108_1702	K0384602_1512	0
K0415108_1702	J0272813_1705	0
K0415108_1702	K0384604_1511	0
K0415108_1702	K0171728_1512	0
K0415108_1702	K0364309_1511	0.03149
K0415108_1702	K0030303_1512	0
K0415108_1702	K0262922_1612	0
K0415108_1702	J0282915_1511	0
K0415108_1702	J0050611_1611	0
K0415108_1702	J0101103_1702	0.01697
K0415108_1702	J0050607_1412	0
K0415108_1702	K0171716_1703	0
K0415108_1702	K0101005_1701	0.62318
K0415108_1702	K0262940_1512	0.01194
K0415108_1702	K0394906_1611	0.81135
K0415108_1702	K0212110_1512	0
K0415108_1702	J0272815_1611	0
K0415108_1702	K0060617_1512	0.05032
K0415108_1702	J0171806_1511	0.06388
K0415108_1702	J0131406_1512	0
K0415108_1702	K0050502_1512	0
K0415108_1702	K0374502_1412	0.03321
K0415108_1702	K0394938_1611	0
K0415108_1702	J0010103_1412	0
K0415108_1702	K0101007_1412	0.01129
K0415108_1702	K0374502_1612	0.01159
K0415108_1702	J0242517_1611	0.21866
K0415108_1702	K0252808_1611	0
K0415108_1702	K0161621_1506	0
K0415108_1702	K0364312_1607	0
K0415108_1702	J0101103_1703	0
K0415108_1702	J0030406_1705	0
K0415108_1702	K0384611_1702	0
K0415108_1702	K0222213_1701	0.69612
K0415108_1702	K0232412_1701	0
K0415108_1702	J0030409_1610	0
K0415108_1702	K0171732_1512	0
K0415108_1702	K0252808_1701	0.01236
K0415108_1702	K0374413_1611	0
K0415108_1702	J0060701_1511	0
K0415108_1702	J0272813_1703	0
K0415108_1702	K0090903_1605	0
K0415108_1702	K0374408_1412	0
K0415108_1702	J0171804_1610	0
K0415108_1702	K0252713_1512	0.0201
K0415108_1702	K0263008_1612	0
K0415108_1702	K0374406_1701	0.61122
K0415108_1702	K0171716_1612	0
K0415108_1702	K0010105_1506	0
K0415108_1702	K0364324_1701	0.67648
K0415108_1702	J0111201_1412	0
K0415108_1702	J0272803_1512	0
K0415108_1702	K0283406_1512	0.02757
K0415108_1702	K0171716_1701	0
K0415108_1702	K0262922_1704	0
K0415108_1702	J0272815_1702	0
K0415108_1702	K0364311_1511	0
K0415108_1702	J0272813_1610	0
K0415108_1702	J0151608_1701	0
K0415108_1702	K0111111_1611	0
K0415108_1702	J0282916_1703	0
K0415108_1702	K0171719_1701	0.71541
K0415108_1702	J0171802_1611	0
K0415108_1702	K0141403_1504	0
K0415108_1702	J0272809_1612	0
K0415108_1702	K0171716_1702	0
K0415108_1702	K0323702_1611	0.01229
K0415108_1702	J0242509_1611	0
K0415108_1702	K0262940_1511	0.01146
K0415108_1702	J0070804_1610	0
K0415108_1702	K0070714_1611	0
K0415108_1702	K0262922_1705	0
K0415108_1702	K0101005_1512	0
K0415108_1702	J0272813_1702	0
K0415108_1702	K0010101_1611	0.81417
K0415108_1702	K0060617_1603	0.01869
K0415108_1702	K0022008_1512	0
K0415108_1702	K0263008_1701	0.00532
K0415108_1702	K0030302_1611	0.33713
K0415108_1702	J0050617_1611	0
K0415108_1702	J0262731_1412	0
K0415108_1702	K0384601_1702	0.65139
K0415108_1702	K0263004_1511	0.01113
K0415108_1702	J0141503_1511	0.0392
K0415108_1702	K0090903_1512	0
K0415108_1702	J0030406_1701	0
K0415108_1702	K0364319_1612	0
K0415108_1702	J0272813_1701	0
K0415108_1702	K0030303_1605	0
K0415108_1702	J0111208_1610	0
K0415108_1702	K0344032_1512	0.0152
K0415108_1702	K0262940_1703	0
K0415108_1702	K0171738_1412	0.06452
K0415108_1702	J0262707_1412	0
K0415108_1702	K0030302_1512	0.01584
K0415108_1702	K0080809_1702	0.64712
K0415108_1702	J0272815_1703	0
K0415108_1702	K0030303_1612	0.81357
K0415108_1702	K0202002_1512	0.02263
K0415108_1702	J0020302_1506	0
K0415108_1702	K0252717_1512	0.03647
K0415108_1702	J0282916_1702	0.02542
K0415108_1702	K0181810_1705	0
K0415108_1702	K0374406_1612	0.0275
K0415108_1702	K0364319_1511	0
K0415108_1702	J0262707_1506	0
K0415108_1702	J0272813_1611	0
K0415108_1702	J0282916_1701	0
K0415108_1702	K0222208_1611	0
K0415108_1702	K0181809_1512	0
K0415108_1702	K0171722_1512	0.01364
K0415108_1702	K0263008_1704	0
K0415108_1702	K0030302_1610	0
K0415108_1702	K0141403_1511	0
K0415108_1702	K0364314_1701	0.01058
K0415108_1702	J0030406_1702	0
K0415108_1702	K0263008_1705	0
K0415108_1702	J0272809_1611	0
K0415108_1702	J0272813_1612	0
K0415108_1702	J0151612_1511	0.02089
K0415108_1702	K0262913_1611	0.03639
K0415108_1702	K0405016_1611	0
K0415108_1702	J0282916_1705	0
K0415108_1702	K0030301_1504	0.00631
K0425208_1512	J0262707_1412	0.03496
K0425208_1512	K0141403_1511	0
K0425208_1512	K0202002_1512	0.04137
K0425208_1512	K0364314_1701	0.045
K0425208_1512	J0242509_1611	0.00681
K0425208_1512	K0101005_1701	0.00432
K0425208_1512	K0070714_1611	0
K0425208_1512	J0282916_1702	0.01663
K0425208_1512	J0262723_1511	0.02629
K0425208_1512	J0151608_1701	0.0358
K0425208_1512	K0364319_1511	0.03927
K0425208_1512	K0405016_1611	0.03941
K0425208_1512	K0212110_1512	0
K0425208_1512	K0060617_1512	0.05808
K0425208_1512	J0111201_1412	0
K0425208_1512	J0272803_1512	0.66499
K0425208_1512	J0171804_1610	0
K0425208_1512	K0030302_1611	0
K0425208_1512	K0010101_1611	0
K0425208_1512	J0272813_1702	0.00659
K0425208_1512	K0394938_1611	0.03416
K0425208_1512	K0374413_1611	0
K0425208_1512	K0222213_1612	0
K0425208_1512	K0101005_1512	0.04315
K0425208_1512	K0171716_1701	0.02109
K0425208_1512	J0262707_1506	0
K0425208_1512	K0060617_1603	0.04686
K0425208_1512	J0272815_1702	0.00504
K0425208_1512	J0030406_1702	0.01964
K0425208_1512	J0282916_1701	0.01707
K0425208_1512	K0263008_1701	0
K0425208_1512	K0374502_1412	0.01117
K0425208_1512	J0050617_1611	0
K0425208_1512	J0242517_1611	0.04219
K0425208_1512	K0384601_1702	0
K0425208_1512	K0171716_1703	0.01945
K0425208_1512	K0161621_1506	0
K0425208_1512	J0050607_1412	0.03959
K0425208_1512	K0030303_1512	0.04279
K0425208_1512	K0415108_1702	0
K0425208_1512	K0262902_1511	0.03998
K0425208_1512	K0262922_1704	0.01619
K0425208_1512	K0283406_1512	0.03882
K0425208_1512	K0030301_1504	0.01241
K0425208_1512	K0263008_1705	0
K0425208_1512	K0171722_1512	0.04561
K0425208_1512	J0030406_1701	0.02577
K0425208_1512	K0323702_1611	0.04251
K0425208_1512	K0030302_1610	0.04695
K0425208_1512	J0171806_1511	0.02355
K0425208_1512	J0131406_1512	0.00773
K0425208_1512	K0252717_1512	0.01102
K0425208_1512	K0263004_1511	0.01346
K0425208_1512	K0263004_1512	0.01756
K0425208_1512	K0364312_1607	0
K0425208_1512	J0272815_1703	0.00859
K0425208_1512	K0222213_1701	0
K0425208_1512	J0272813_1703	0.00651
K0425208_1512	K0374406_1701	0
K0425208_1512	K0252808_1701	0.00719
K0425208_1512	J0272809_1611	0.00636
K0425208_1512	K0171719_1701	0.00394
K0425208_1512	K0262922_1705	0.01639
K0425208_1512	K0364319_1612	0.03144
K0425208_1512	K0252713_1512	0.03438
K0425208_1512	K0262922_1612	0.01641
K0425208_1512	J0272813_1610	0.00824
K0425208_1512	J0272804_1511	0.03463
K0425208_1512	J0050611_1611	0.01811
K0425208_1512	K0262940_1703	0
K0425208_1512	J0060701_1511	0.02252
K0425208_1512	K0141403_1504	0.0203
K0425208_1512	K0171716_1702	0.02253
K0425208_1512	K0384604_1511	0
K0425208_1512	K0050512_1611	0.02885
K0425208_1512	K0171732_1512	0.66105
K0425208_1512	K0252808_1611	0
K0425208_1512	J0020302_1506	0.03756
K0425208_1512	J0131403_1511	0.03804
K0425208_1512	K0344032_1512	0
K0425208_1512	K0171728_1512	0
K0425208_1512	J0282915_1511	0.00603
K0425208_1512	J0010103_1412	0
K0425208_1512	K0374406_1612	0
K0425208_1512	J0272809_1612	0.00879
K0425208_1512	K0030303_1605	0
K0425208_1512	K0181810_1705	0.03573
K0425208_1512	K0171738_1412	0.01459
K0425208_1512	J0070804_1610	0
K0425208_1512	K0262940_1512	0.0258
K0425208_1512	K0374502_1612	0
K0425208_1512	J0171805_1611	0.02819
K0425208_1512	K0101007_1412	0.01784
K0425208_1512	J0282916_1703	0.01353
K0425208_1512	K0394906_1611	0
K0425208_1512	J0030406_1705	0.02228
K0425208_1512	K0111111_1611	0.03885
K0425208_1512	J0111208_1610	0.01569
K0425208_1512	K0232412_1701	0
K0425208_1512	J0171802_1611	0.03357
K0425208_1512	J0181911_1611	0.0128
K0425208_1512	J0282916_1705	0
K0425208_1512	K0010105_1506	0.01382
K0425208_1512	K0090903_1605	0.03281
K0425208_1512	K0384611_1702	0.02763
K0425208_1512	K0262940_1704	0.03103
K0425208_1512	K0364324_1701	0.01461
K0425208_1512	K0374408_1412	0
K0425208_1512	J0141503_1511	0.04636
K0425208_1512	K0181809_1512	0.02596
K0425208_1512	J0030409_1610	0.01269
K0425208_1512	J0151612_1511	0.05272
K0425208_1512	K0364309_1511	0
K0425208_1512	K0050502_1512	0
K0425208_1512	J0272813_1705	0.01092
K0425208_1512	J0272815_1701	0.00682
K0425208_1512	J0272813_1611	0.01073
K0425208_1512	K0384602_1512	0.02085
K0425208_1512	J0272813_1701	0.00916
K0425208_1512	J0272812_1611	0.00686
K0425208_1512	J0272813_1612	0.00892
K0425208_1512	K0080809_1702	0
K0425208_1512	K0262913_1611	0.01906
K0425208_1512	K0263008_1704	0.01399
K0425208_1512	J0272815_1611	0.0069
K0425208_1512	K0030302_1512	0
K0425208_1512	K0364311_1511	0.03528
K0425208_1512	K0090903_1512	0
K0425208_1512	K0171716_1612	0.02352
K0425208_1512	J0101103_1702	0.02133
K0425208_1512	J0262731_1412	0.01743
K0425208_1512	K0222208_1611	0.0206
K0425208_1512	K0415108_1701	0.02351
K0425208_1512	K0030303_1612	0
K0425208_1512	J0101103_1703	0
K0425208_1512	K0263008_1612	0
K0425208_1512	K0262940_1511	0.01747
K0425208_1512	J0101103_1701	0.02484
K0425208_1512	K0022008_1512	0.02184
K0425216_1511	J0101103_1703	0
K0425216_1511	K0060617_1512	0.14565
K0425216_1511	K0171728_1512	0
K0425216_1511	K0030302_1611	0
K0425216_1511	K0171716_1702	0
K0425216_1511	J0272803_1512	0.27205
K0425216_1511	J0282916_1703	0.03946
K0425216_1511	K0364319_1511	0.0099
K0425216_1511	K0364311_1511	0
K0425216_1511	J0131406_1512	0
K0425216_1511	J0242509_1611	0
K0425216_1511	J0272815_1611	0
K0425216_1511	K0232412_1701	0
K0425216_1511	J0272815_1701	0
K0425216_1511	K0374502_1612	0.03551
K0425216_1511	J0020302_1506	0
K0425216_1511	K0252808_1701	0
K0425216_1511	K0171716_1612	0
K0425216_1511	J0272809_1611	0
K0425216_1511	K0222213_1701	0
K0425216_1511	J0282915_1511	0.0639
K0425216_1511	K0030303_1512	0.13475
K0425216_1511	K0364312_1607	0
K0425216_1511	K0030303_1605	0
K0425216_1511	K0141403_1511	0.15652
K0425216_1511	K0364309_1511	0.2224
K0425216_1511	K0415108_1702	0
K0425216_1511	K0030302_1610	0
K0425216_1511	K0384601_1702	0
K0425216_1511	J0030406_1701	0
K0425216_1511	K0384611_1702	0.08621
K0425216_1511	K0090903_1512	0.02162
K0425216_1511	K0364314_1701	0
K0425216_1511	K0262940_1512	0
K0425216_1511	K0262940_1703	0
K0425216_1511	J0070804_1610	0
K0425216_1511	J0181911_1611	0.01074
K0425216_1511	K0101007_1412	0.07533
K0425216_1511	K0141403_1504	0
K0425216_1511	J0151608_1701	0
K0425216_1511	K0222208_1611	0
K0425216_1511	K0384604_1511	0
K0425216_1511	K0262940_1704	0
K0425216_1511	K0050502_1512	0
K0425216_1511	J0111208_1610	0
K0425216_1511	K0394938_1611	0
K0425216_1511	K0374408_1412	0
K0425216_1511	J0272815_1703	0
K0425216_1511	J0171802_1611	0
K0425216_1511	J0141503_1511	0
K0425216_1511	K0222213_1612	0
K0425216_1511	J0262723_1511	0
K0425216_1511	K0364324_1701	0
K0425216_1511	K0161621_1506	3e-05
K0425216_1511	J0171806_1511	0.21618
K0425216_1511	J0151612_1511	0.26539
K0425216_1511	K0263004_1512	0
K0425216_1511	J0242517_1611	0
K0425216_1511	K0181810_1705	0
K0425216_1511	K0030301_1504	0
K0425216_1511	J0272813_1610	0
K0425216_1511	K0202002_1512	0
K0425216_1511	K0262922_1705	0.01067
K0425216_1511	J0030409_1610	0
K0425216_1511	K0030302_1512	0
K0425216_1511	J0050617_1611	0
K0425216_1511	K0010105_1506	0.01746
K0425216_1511	K0263004_1511	0
K0425216_1511	K0171716_1701	0
K0425216_1511	K0070714_1611	0.03767
K0425216_1511	K0263008_1701	0
K0425216_1511	J0101103_1702	0
K0425216_1511	J0101103_1701	0
K0425216_1511	J0272813_1611	0
K0425216_1511	K0030303_1612	0
K0425216_1511	K0171716_1703	0
K0425216_1511	J0272804_1511	0
K0425216_1511	J0282916_1701	0.02515
K0425216_1511	K0262902_1511	0.69707
K0425216_1511	K0384602_1512	0
K0425216_1511	J0111201_1412	0.15453
K0425216_1511	K0323702_1611	0.02023
K0425216_1511	J0262707_1506	0
K0425216_1511	J0272813_1702	0
K0425216_1511	J0282916_1705	0
K0425216_1511	J0060701_1511	0.01053
K0425216_1511	K0252717_1512	0
K0425216_1511	K0050512_1611	0
K0425216_1511	J0272809_1612	0
K0425216_1511	J0272812_1611	0
K0425216_1511	K0171719_1701	4e-05
K0425216_1511	K0425208_1512	0
K0425216_1511	K0262913_1611	0
K0425216_1511	K0252808_1611	0
K0425216_1511	J0171805_1611	0.05579
K0425216_1511	J0171804_1610	0.06949
K0425216_1511	K0262922_1704	0.01065
K0425216_1511	K0394906_1611	0
K0425216_1511	J0050611_1611	0
K0425216_1511	K0374502_1412	0
K0425216_1511	K0080809_1702	0
K0425216_1511	K0171732_1512	0.01743
K0425216_1511	J0272813_1703	0
K0425216_1511	K0101005_1701	0
K0425216_1511	K0262922_1612	0.01065
K0425216_1511	K0010101_1611	0
K0425216_1511	K0263008_1705	0
K0425216_1511	K0181809_1512	0.03489
K0425216_1511	K0171722_1512	0
K0425216_1511	K0090903_1605	0.02925
K0425216_1511	K0060617_1603	0
K0425216_1511	K0374413_1611	0.29596
K0425216_1511	K0364319_1612	0
K0425216_1511	K0262940_1511	0
K0425216_1511	K0171738_1412	0.11041
K0425216_1511	K0344032_1512	0
K0425216_1511	J0131403_1511	0
K0425216_1511	J0272815_1702	0
K0425216_1511	J0030406_1702	0
K0425216_1511	J0050607_1412	0.00616
K0425216_1511	J0282916_1702	0.01301
K0425216_1511	K0212110_1512	0
K0425216_1511	K0405016_1611	0.01037
K0425216_1511	K0415108_1701	0
K0425216_1511	J0030406_1705	0
K0425216_1511	J0010103_1412	0
K0425216_1511	K0283406_1512	0.11245
K0425216_1511	K0111111_1611	0
K0425216_1511	J0262731_1412	0
K0425216_1511	J0272813_1705	0
K0425216_1511	K0252713_1512	0.10085
K0425216_1511	K0101005_1512	0.02836
K0425216_1511	K0263008_1612	0
K0425216_1511	J0272813_1701	0
K0425216_1511	K0022008_1512	0.10141
K0425216_1511	J0262707_1412	0
K0425216_1511	K0263008_1704	0
K0425216_1511	K0374406_1612	0
K0425216_1511	K0374406_1701	0.01297
K0425216_1511	J0272813_1612	0
N0050505_1610	K0010105_1506	0
N0050505_1610	K0252713_1512	0.00577
N0050505_1610	K0405016_1611	0
N0050505_1610	K0364314_1701	0
N0050505_1610	K0222213_1612	0
N0050505_1610	K0171738_1412	0
N0050505_1610	K0030302_1611	0.80986
N0050505_1610	K0060617_1512	0.42801
N0050505_1610	K0263004_1511	0
N0050505_1610	J0181911_1611	0
N0050505_1610	J0282916_1703	0.0171
N0050505_1610	K0171716_1702	0
N0050505_1610	J0272809_1611	0
N0050505_1610	K0090903_1512	0
N0050505_1610	K0181809_1512	0
N0050505_1610	J0171804_1610	0
N0050505_1610	J0030406_1705	0
N0050505_1610	K0262913_1611	0.03379
N0050505_1610	K0384601_1702	0.27101
N0050505_1610	K0263008_1705	0
N0050505_1610	J0262707_1412	0
N0050505_1610	K0263004_1512	0
N0050505_1610	K0171716_1701	0
N0050505_1610	K0222208_1611	0
N0050505_1610	K0262940_1704	0
N0050505_1610	K0262940_1512	0
N0050505_1610	J0272813_1611	0
N0050505_1610	K0364312_1607	0
N0050505_1610	J0272813_1703	0
N0050505_1610	K0263008_1701	0
N0050505_1610	J0242509_1611	0
N0050505_1610	K0101005_1701	0.22661
N0050505_1610	K0030302_1512	0
N0050505_1610	K0415108_1702	0.23801
N0050505_1610	K0262940_1703	0
N0050505_1610	K0374502_1612	0.01387
N0050505_1610	K0283406_1512	0.00897
N0050505_1610	K0252717_1512	0.0162
N0050505_1610	J0141503_1511	0
N0050505_1610	J0070804_1610	0
N0050505_1610	J0282916_1702	0.07031
